437.04,336.50,41.00,329.29,8.74,7.00,7.00,5.97,10,40,0
460.80,400.50,34.00,319.12,9.36,7.00,7.00,6.28,10,40,0
426.70,399.50,305.00,287.35,8.56,7.00,7.00,5.94,10,39,1
467.96,365.00,35.00,340.63,9.36,7.00,7.00,6.58,10,39,1
463.12,378.00,32.00,335.20,9.12,7.00,7.00,6.40,10,38,2
444.96,381.50,31.00,305.23,9.00,7.00,7.00,5.91,10,39,1
485.58,407.00,32.00,351.11,9.82,7.00,7.00,7.23,10,39,1
461.82,402.50,32.00,347.22,9.38,7.00,7.00,6.51,10,39,1
440.50,326.00,31.00,370.87,9.38,7.00,7.00,7.60,10,37,3
385.04,353.50,31.00,247.76,8.38,7.00,7.00,5.27,10,40,0
427.52,329.00,29.00,342.75,8.58,7.00,7.00,6.38,10,40,0
422.22,339.50,35.00,303.51,8.58,7.00,7.00,5.26,10,40,0
446.22,406.50,30.00,316.86,9.18,7.00,7.00,6.21,10,39,1
428.02,323.00,35.00,319.07,8.76,7.00,7.00,5.64,10,40,0
404.66,344.50,32.00,281.97,8.48,7.00,7.00,5.96,10,40,0
467.60,436.50,329.00,326.69,9.70,9.00,7.00,6.43,10,40,0
502.12,452.00,33.00,404.49,10.18,9.00,7.00,7.16,10,39,1
496.76,375.00,33.00,394.86,9.84,7.00,7.00,7.39,10,38,2
420.34,322.50,34.00,305.75,8.96,7.00,7.00,6.22,10,40,0
465.38,389.00,33.00,360.24,9.30,7.00,7.00,6.51,10,39,1
556.66,373.50,30.00,469.00,11.16,7.00,7.00,8.86,10,35,5
427.44,379.00,29.00,295.16,8.84,7.00,7.00,5.53,10,40,0
429.18,355.00,31.00,319.14,8.64,7.00,7.00,6.01,10,39,1
438.78,348.50,31.00,309.23,8.86,7.00,7.00,6.28,10,39,1
453.26,413.50,34.00,296.24,8.68,7.00,7.00,5.22,10,40,0
446.28,340.00,34.00,369.51,8.54,7.00,7.00,6.38,10,38,2
